code,name,short_name,district_level,parent_code,province_code,city_code,full_name,pinyin,pinyin_initial,sort_no
540100,拉萨市,拉萨,2,540000,540000,540100,西藏自治区/拉萨市,la sa,l,2704
540102,城关区,城关,3,540100,540000,540100,西藏自治区/拉萨市/城关区,cheng guan,c,2705
540103,堆龙德庆区,堆龙德庆区,3,540100,540000,540100,西藏自治区/拉萨市/堆龙德庆区,dui long de qing qu,d,2706
540104,达孜区,达孜,3,540100,540000,540100,西藏自治区/拉萨市/达孜区,da zi,d,2707
540121,林周县,林周,3,540100,540000,540100,西藏自治区/拉萨市/林周县,lin zhou,l,2708
540122,当雄县,当雄,3,540100,540000,540100,西藏自治区/拉萨市/当雄县,dang xiong,d,2709
540123,尼木县,尼木,3,540100,540000,540100,西藏自治区/拉萨市/尼木县,ni mu,n,2710
540124,曲水县,曲水,3,540100,540000,540100,西藏自治区/拉萨市/曲水县,qu shui,q,2711
540127,墨竹工卡县,墨竹工卡,3,540100,540000,540100,西藏自治区/拉萨市/墨竹工卡县,mo zhu gong ka,m,2712
540200,日喀则市,日喀则,2,540000,540000,540200,西藏自治区/日喀则市,ri ka ze,r,2713
540202,桑珠孜区,桑珠孜,3,540200,540000,540200,西藏自治区/日喀则市/桑珠孜区,sang zhu zi,s,2714
540221,南木林县,南木林,3,540200,540000,540200,西藏自治区/日喀则市/南木林县,nan mu lin,n,2715
540222,江孜县,江孜,3,540200,540000,540200,西藏自治区/日喀则市/江孜县,jiang zi,j,2716
540223,定日县,定日,3,540200,540000,540200,西藏自治区/日喀则市/定日县,ding ri,d,2717
540224,萨迦县,萨迦,3,540200,540000,540200,西藏自治区/日喀则市/萨迦县,sa jia,s,2718
540225,拉孜县,拉孜,3,540200,540000,540200,西藏自治区/日喀则市/拉孜县,la zi,l,2719
540226,昂仁县,昂仁,3,540200,540000,540200,西藏自治区/日喀则市/昂仁县,ang ren,a,2720
540227,谢通门县,谢通门,3,540200,540000,540200,西藏自治区/日喀则市/谢通门县,xie tong men,x,2721
540228,白朗县,白朗,3,540200,540000,540200,西藏自治区/日喀则市/白朗县,bai lang,b,2722
540229,仁布县,仁布,3,540200,540000,540200,西藏自治区/日喀则市/仁布县,ren bu,r,2723
540230,康马县,康马,3,540200,540000,540200,西藏自治区/日喀则市/康马县,kang ma,k,2724
540231,定结县,定结,3,540200,540000,540200,西藏自治区/日喀则市/定结县,ding jie,d,2725
540232,仲巴县,仲巴,3,540200,540000,540200,西藏自治区/日喀则市/仲巴县,zhong ba,z,2726
540233,亚东县,亚东,3,540200,540000,540200,西藏自治区/日喀则市/亚东县,ya dong,y,2727
540234,吉隆县,吉隆,3,540200,540000,540200,西藏自治区/日喀则市/吉隆县,ji long,j,2728
540235,聂拉木县,聂拉木,3,540200,540000,540200,西藏自治区/日喀则市/聂拉木县,nie la mu,n,2729
540236,萨嘎县,萨嘎,3,540200,540000,540200,西藏自治区/日喀则市/萨嘎县,sa ga,s,2730
540237,岗巴县,岗巴,3,540200,540000,540200,西藏自治区/日喀则市/岗巴县,gang ba,g,2731
540300,昌都市,昌都,2,540000,540000,540300,西藏自治区/昌都市,chang du,c,2732
540302,卡若区,卡若,3,540300,540000,540300,西藏自治区/昌都市/卡若区,ka ruo,k,2733
540321,江达县,江达,3,540300,540000,540300,西藏自治区/昌都市/江达县,jiang da,j,2734
540322,贡觉县,贡觉,3,540300,540000,540300,西藏自治区/昌都市/贡觉县,gong jue,g,2735
540323,类乌齐县,类乌齐,3,540300,540000,540300,西藏自治区/昌都市/类乌齐县,lei wu qi,l,2736
540324,丁青县,丁青,3,540300,540000,540300,西藏自治区/昌都市/丁青县,ding qing,d,2737
540325,察雅县,察雅,3,540300,540000,540300,西藏自治区/昌都市/察雅县,cha ya,c,2738
540326,八宿县,八宿,3,540300,540000,540300,西藏自治区/昌都市/八宿县,ba su,b,2739
540327,左贡县,左贡,3,540300,540000,540300,西藏自治区/昌都市/左贡县,zuo gong,z,2740
540328,芒康县,芒康,3,540300,540000,540300,西藏自治区/昌都市/芒康县,mang kang,m,2741
540329,洛隆县,洛隆,3,540300,540000,540300,西藏自治区/昌都市/洛隆县,luo long,l,2742
540330,边坝县,边坝,3,540300,540000,540300,西藏自治区/昌都市/边坝县,bian ba,b,2743
540400,林芝市,林芝,2,540000,540000,540400,西藏自治区/林芝市,lin zhi,l,2744
540402,巴宜区,巴宜,3,540400,540000,540400,西藏自治区/林芝市/巴宜区,ba yi,b,2745
540421,工布江达县,工布江达,3,540400,540000,540400,西藏自治区/林芝市/工布江达县,gong bu jiang da,g,2746
540423,墨脱县,墨脱,3,540400,540000,540400,西藏自治区/林芝市/墨脱县,mo tuo,m,2747
540424,波密县,波密,3,540400,540000,540400,西藏自治区/林芝市/波密县,bo mi,b,2748
540425,察隅县,察隅,3,540400,540000,540400,西藏自治区/林芝市/察隅县,cha yu,c,2749
540426,朗县,朗县,3,540400,540000,540400,西藏自治区/林芝市/朗县,lang xian,l,2750
540481,米林市,米林,3,540400,540000,540400,西藏自治区/林芝市/米林市,mi lin,m,2751
540500,山南市,山南,2,540000,540000,540500,西藏自治区/山南市,shan nan,s,2752
540502,乃东区,乃东,3,540500,540000,540500,西藏自治区/山南市/乃东区,nai dong,n,2753
540521,扎囊县,扎囊,3,540500,540000,540500,西藏自治区/山南市/扎囊县,zha nang,z,2754
540522,贡嘎县,贡嘎,3,540500,540000,540500,西藏自治区/山南市/贡嘎县,gong ga,g,2755
540523,桑日县,桑日,3,540500,540000,540500,西藏自治区/山南市/桑日县,sang ri,s,2756
540524,琼结县,琼结,3,540500,540000,540500,西藏自治区/山南市/琼结县,qiong jie,q,2757
540525,曲松县,曲松,3,540500,540000,540500,西藏自治区/山南市/曲松县,qu song,q,2758
540526,措美县,措美,3,540500,540000,540500,西藏自治区/山南市/措美县,cuo mei,c,2759
540527,洛扎县,洛扎,3,540500,540000,540500,西藏自治区/山南市/洛扎县,luo zha,l,2760
540528,加查县,加查,3,540500,540000,540500,西藏自治区/山南市/加查县,jia cha,j,2761
540529,隆子县,隆子,3,540500,540000,540500,西藏自治区/山南市/隆子县,long zi,l,2762
540531,浪卡子县,浪卡子,3,540500,540000,540500,西藏自治区/山南市/浪卡子县,lang ka zi,l,2763
540581,错那市,错那,3,540500,540000,540500,西藏自治区/山南市/错那市,cuo na,c,2764
540600,那曲市,那曲,2,540000,540000,540600,西藏自治区/那曲市,na qu,n,2765
540602,色尼区,色尼,3,540600,540000,540600,西藏自治区/那曲市/色尼区,se ni,s,2766
540621,嘉黎县,嘉黎,3,540600,540000,540600,西藏自治区/那曲市/嘉黎县,jia li,j,2767
540622,比如县,比如,3,540600,540000,540600,西藏自治区/那曲市/比如县,bi ru,b,2768
540623,聂荣县,聂荣,3,540600,540000,540600,西藏自治区/那曲市/聂荣县,nie rong,n,2769
540624,安多县,安多,3,540600,540000,540600,西藏自治区/那曲市/安多县,an duo,a,2770
540625,申扎县,申扎,3,540600,540000,540600,西藏自治区/那曲市/申扎县,shen zha,s,2771
540626,索县,索县,3,540600,540000,540600,西藏自治区/那曲市/索县,suo xian,s,2772
540627,班戈县,班戈,3,540600,540000,540600,西藏自治区/那曲市/班戈县,ban ge,b,2773
540628,巴青县,巴青,3,540600,540000,540600,西藏自治区/那曲市/巴青县,ba qing,b,2774
540629,尼玛县,尼玛,3,540600,540000,540600,西藏自治区/那曲市/尼玛县,ni ma,n,2775
540630,双湖县,双湖,3,540600,540000,540600,西藏自治区/那曲市/双湖县,shuang hu,s,2776
542500,阿里地区,阿里,2,540000,540000,542500,西藏自治区/阿里地区,a li,a,2777
542521,普兰县,普兰,3,542500,540000,542500,西藏自治区/阿里地区/普兰县,pu lan,p,2778
542522,札达县,札达,3,542500,540000,542500,西藏自治区/阿里地区/札达县,zha da,z,2779
542523,噶尔县,噶尔,3,542500,540000,542500,西藏自治区/阿里地区/噶尔县,ga er,g,2780
542524,日土县,日土,3,542500,540000,542500,西藏自治区/阿里地区/日土县,ri tu,r,2781
542525,革吉县,革吉,3,542500,540000,542500,西藏自治区/阿里地区/革吉县,ge ji,g,2782
542526,改则县,改则,3,542500,540000,542500,西藏自治区/阿里地区/改则县,gai ze,g,2783
542527,措勤县,措勤,3,542500,540000,542500,西藏自治区/阿里地区/措勤县,cuo qin,c,2784
610000,陕西省,陕西,1,,610000,,陕西省,shan xi,s,2785
610100,西安市,西安,2,610000,610000,610100,陕西省/西安市,xi an,x,2786
610102,新城区,新城,3,610100,610000,610100,陕西省/西安市/新城区,xin cheng,x,2787
610103,碑林区,碑林,3,610100,610000,610100,陕西省/西安市/碑林区,bei lin,b,2788
610104,莲湖区,莲湖,3,610100,610000,610100,陕西省/西安市/莲湖区,lian hu,l,2789
610111,灞桥区,灞桥,3,610100,610000,610100,陕西省/西安市/灞桥区,ba qiao,b,2790
610112,未央区,未央,3,610100,610000,610100,陕西省/西安市/未央区,wei yang,w,2791
610113,雁塔区,雁塔,3,610100,610000,610100,陕西省/西安市/雁塔区,yan ta,y,2792
610114,阎良区,阎良,3,610100,610000,610100,陕西省/西安市/阎良区,yan liang,y,2793
610115,临潼区,临潼,3,610100,610000,610100,陕西省/西安市/临潼区,lin tong,l,2794
610116,长安区,长安,3,610100,610000,610100,陕西省/西安市/长安区,chang an,c,2795
610117,高陵区,高陵,3,610100,610000,610100,陕西省/西安市/高陵区,gao ling,g,2796
610118,鄠邑区,鄠邑,3,610100,610000,610100,陕西省/西安市/鄠邑区,hu yi,h,2797
610122,蓝田县,蓝田,3,610100,610000,610100,陕西省/西安市/蓝田县,lan tian,l,2798
610124,周至县,周至,3,610100,610000,610100,陕西省/西安市/周至县,zhou zhi,z,2799
610200,铜川市,铜川,2,610000,610000,610200,陕西省/铜川市,tong chuan,t,2800
610202,王益区,王益,3,610200,610000,610200,陕西省/铜川市/王益区,wang yi,w,2801
610203,印台区,印台,3,610200,610000,610200,陕西省/铜川市/印台区,yin tai,y,2802
610204,耀州区,耀州,3,610200,610000,610200,陕西省/铜川市/耀州区,yao zhou,y,2803
610222,宜君县,宜君,3,610200,610000,610200,陕西省/铜川市/宜君县,yi jun,y,2804
610300,宝鸡市,宝鸡,2,610000,610000,610300,陕西省/宝鸡市,bao ji,b,2805
610302,渭滨区,渭滨,3,610300,610000,610300,陕西省/宝鸡市/渭滨区,wei bin,w,2806
610303,金台区,金台,3,610300,610000,610300,陕西省/宝鸡市/金台区,jin tai,j,2807
610304,陈仓区,陈仓,3,610300,610000,610300,陕西省/宝鸡市/陈仓区,chen cang,c,2808
610305,凤翔区,凤翔,3,610300,610000,610300,陕西省/宝鸡市/凤翔区,feng xiang,f,2809
610323,岐山县,岐山,3,610300,610000,610300,陕西省/宝鸡市/岐山县,qi shan,q,2810
610324,扶风县,扶风,3,610300,610000,610300,陕西省/宝鸡市/扶风县,fu feng,f,2811
610326,眉县,眉县,3,610300,610000,610300,陕西省/宝鸡市/眉县,mei xian,m,2812
610327,陇县,陇县,3,610300,610000,610300,陕西省/宝鸡市/陇县,long xian,l,2813
610328,千阳县,千阳,3,610300,610000,610300,陕西省/宝鸡市/千阳县,qian yang,q,2814
610329,麟游县,麟游,3,610300,610000,610300,陕西省/宝鸡市/麟游县,lin you,l,2815
610330,凤县,凤县,3,610300,610000,610300,陕西省/宝鸡市/凤县,feng xian,f,2816
610331,太白县,太白,3,610300,610000,610300,陕西省/宝鸡市/太白县,tai bai,t,2817
610400,咸阳市,咸阳,2,610000,610000,610400,陕西省/咸阳市,xian yang,x,2818
610402,秦都区,秦都,3,610400,610000,610400,陕西省/咸阳市/秦都区,qin du,q,2819
610403,杨陵区,杨陵,3,610400,610000,610400,陕西省/咸阳市/杨陵区,yang ling,y,2820
610404,渭城区,渭城,3,610400,610000,610400,陕西省/咸阳市/渭城区,wei cheng,w,2821
610422,三原县,三原,3,610400,610000,610400,陕西省/咸阳市/三原县,san yuan,s,2822
610423,泾阳县,泾阳,3,610400,610000,610400,陕西省/咸阳市/泾阳县,jing yang,j,2823
610424,乾县,乾县,3,610400,610000,610400,陕西省/咸阳市/乾县,qian xian,q,2824
610425,礼泉县,礼泉,3,610400,610000,610400,陕西省/咸阳市/礼泉县,li quan,l,2825
610426,永寿县,永寿,3,610400,610000,610400,陕西省/咸阳市/永寿县,yong shou,y,2826
610428,长武县,长武,3,610400,610000,610400,陕西省/咸阳市/长武县,chang wu,c,2827
610429,旬邑县,旬邑,3,610400,610000,610400,陕西省/咸阳市/旬邑县,xun yi,x,2828
610430,淳化县,淳化,3,610400,610000,610400,陕西省/咸阳市/淳化县,chun hua,c,2829
610431,武功县,武功,3,610400,610000,610400,陕西省/咸阳市/武功县,wu gong,w,2830
610481,兴平市,兴平,3,610400,610000,610400,陕西省/咸阳市/兴平市,xing ping,x,2831
610482,彬州市,彬州,3,610400,610000,610400,陕西省/咸阳市/彬州市,bin zhou,b,2832
610500,渭南市,渭南,2,610000,610000,610500,陕西省/渭南市,wei nan,w,2833
610502,临渭区,临渭,3,610500,610000,610500,陕西省/渭南市/临渭区,lin wei,l,2834
610503,华州区,华州,3,610500,610000,610500,陕西省/渭南市/华州区,hua zhou,h,2835
610522,潼关县,潼关,3,610500,610000,610500,陕西省/渭南市/潼关县,tong guan,t,2836
610523,大荔县,大荔,3,610500,610000,610500,陕西省/渭南市/大荔县,da li,d,2837
610524,合阳县,合阳,3,610500,610000,610500,陕西省/渭南市/合阳县,he yang,h,2838
610525,澄城县,澄城,3,610500,610000,610500,陕西省/渭南市/澄城县,cheng cheng,c,2839
610526,蒲城县,蒲城,3,610500,610000,610500,陕西省/渭南市/蒲城县,pu cheng,p,2840
610527,白水县,白水,3,610500,610000,610500,陕西省/渭南市/白水县,bai shui,b,2841
610528,富平县,富平,3,610500,610000,610500,陕西省/渭南市/富平县,fu ping,f,2842
610581,韩城市,韩城,3,610500,610000,610500,陕西省/渭南市/韩城市,han cheng,h,2843
610582,华阴市,华阴,3,610500,610000,610500,陕西省/渭南市/华阴市,hua yin,h,2844
610600,延安市,延安,2,610000,610000,610600,陕西省/延安市,yan an,y,2845
610602,宝塔区,宝塔,3,610600,610000,610600,陕西省/延安市/宝塔区,bao ta,b,2846
610603,安塞区,安塞,3,610600,610000,610600,陕西省/延安市/安塞区,an sai,a,2847
610621,延长县,延长,3,610600,610000,610600,陕西省/延安市/延长县,yan chang,y,2848
610622,延川县,延川,3,610600,610000,610600,陕西省/延安市/延川县,yan chuan,y,2849
610625,志丹县,志丹,3,610600,610000,610600,陕西省/延安市/志丹县,zhi dan,z,2850
610626,吴起县,吴起,3,610600,610000,610600,陕西省/延安市/吴起县,wu qi,w,2851
610627,甘泉县,甘泉,3,610600,610000,610600,陕西省/延安市/甘泉县,gan quan,g,2852
610628,富县,富县,3,610600,610000,610600,陕西省/延安市/富县,fu xian,f,2853
610629,洛川县,洛川,3,610600,610000,610600,陕西省/延安市/洛川县,luo chuan,l,2854
610630,宜川县,宜川,3,610600,610000,610600,陕西省/延安市/宜川县,yi chuan,y,2855
610631,黄龙县,黄龙,3,610600,610000,610600,陕西省/延安市/黄龙县,huang long,h,2856
610632,黄陵县,黄陵,3,610600,610000,610600,陕西省/延安市/黄陵县,huang ling,h,2857
610681,子长市,子长,3,610600,610000,610600,陕西省/延安市/子长市,zi chang,z,2858
610700,汉中市,汉中,2,610000,610000,610700,陕西省/汉中市,han zhong,h,2859
610702,汉台区,汉台,3,610700,610000,610700,陕西省/汉中市/汉台区,han tai,h,2860
610703,南郑区,南郑,3,610700,610000,610700,陕西省/汉中市/南郑区,nan zheng,n,2861
610722,城固县,城固,3,610700,610000,610700,陕西省/汉中市/城固县,cheng gu,c,2862
610723,洋县,洋县,3,610700,610000,610700,陕西省/汉中市/洋县,yang xian,y,2863
610724,西乡县,西乡,3,610700,610000,610700,陕西省/汉中市/西乡县,xi xiang,x,2864
610725,勉县,勉县,3,610700,610000,610700,陕西省/汉中市/勉县,mian xian,m,2865
610726,宁强县,宁强,3,610700,610000,610700,陕西省/汉中市/宁强县,ning qiang,n,2866
610727,略阳县,略阳,3,610700,610000,610700,陕西省/汉中市/略阳县,lue yang,l,2867
610728,镇巴县,镇巴,3,610700,610000,610700,陕西省/汉中市/镇巴县,zhen ba,z,2868
610729,留坝县,留坝,3,610700,610000,610700,陕西省/汉中市/留坝县,liu ba,l,2869
610730,佛坪县,佛坪,3,610700,610000,610700,陕西省/汉中市/佛坪县,fo ping,f,2870
610800,榆林市,榆林,2,610000,610000,610800,陕西省/榆林市,yu lin,y,2871
610802,榆阳区,榆阳,3,610800,610000,610800,陕西省/榆林市/榆阳区,yu yang,y,2872
610803,横山区,横山,3,610800,610000,610800,陕西省/榆林市/横山区,heng shan,h,2873
610822,府谷县,府谷,3,610800,610000,610800,陕西省/榆林市/府谷县,fu gu,f,2874
610824,靖边县,靖边,3,610800,610000,610800,陕西省/榆林市/靖边县,jing bian,j,2875
610825,定边县,定边,3,610800,610000,610800,陕西省/榆林市/定边县,ding bian,d,2876
610826,绥德县,绥德,3,610800,610000,610800,陕西省/榆林市/绥德县,sui de,s,2877
610827,米脂县,米脂,3,610800,610000,610800,陕西省/榆林市/米脂县,mi zhi,m,2878
610828,佳县,佳县,3,610800,610000,610800,陕西省/榆林市/佳县,jia xian,j,2879
610829,吴堡县,吴堡,3,610800,610000,610800,陕西省/榆林市/吴堡县,wu bu,w,2880
610830,清涧县,清涧,3,610800,610000,610800,陕西省/榆林市/清涧县,qing jian,q,2881
610831,子洲县,子洲,3,610800,610000,610800,陕西省/榆林市/子洲县,zi zhou,z,2882
610881,神木市,神木,3,610800,610000,610800,陕西省/榆林市/神木市,shen mu,s,2883
610900,安康市,安康,2,610000,610000,610900,陕西省/安康市,an kang,a,2884
610902,汉滨区,汉滨,3,610900,610000,610900,陕西省/安康市/汉滨区,han bin,h,2885
610921,汉阴县,汉阴,3,610900,610000,610900,陕西省/安康市/汉阴县,han yin,h,2886
610922,石泉县,石泉,3,610900,610000,610900,陕西省/安康市/石泉县,shi quan,s,2887
610923,宁陕县,宁陕,3,610900,610000,610900,陕西省/安康市/宁陕县,ning shan,n,2888
610924,紫阳县,紫阳,3,610900,610000,610900,陕西省/安康市/紫阳县,zi yang,z,2889
610925,岚皋县,岚皋,3,610900,610000,610900,陕西省/安康市/岚皋县,lan gao,l,2890
610926,平利县,平利,3,610900,610000,610900,陕西省/安康市/平利县,ping li,p,2891
610927,镇坪县,镇坪,3,610900,610000,610900,陕西省/安康市/镇坪县,zhen ping,z,2892
610929,白河县,白河,3,610900,610000,610900,陕西省/安康市/白河县,bai he,b,2893
610981,旬阳市,旬阳,3,610900,610000,610900,陕西省/安康市/旬阳市,xun yang,x,2894
611000,商洛市,商洛,2,610000,610000,611000,陕西省/商洛市,shang luo,s,2895
611002,商州区,商州,3,611000,610000,611000,陕西省/商洛市/商州区,shang zhou,s,2896
611021,洛南县,洛南,3,611000,610000,611000,陕西省/商洛市/洛南县,luo nan,l,2897
611022,丹凤县,丹凤,3,611000,610000,611000,陕西省/商洛市/丹凤县,dan feng,d,2898
611023,商南县,商南,3,611000,610000,611000,陕西省/商洛市/商南县,shang nan,s,2899
611024,山阳县,山阳,3,611000,610000,611000,陕西省/商洛市/山阳县,shan yang,s,2900
611025,镇安县,镇安,3,611000,610000,611000,陕西省/商洛市/镇安县,zhen an,z,2901
611026,柞水县,柞水,3,611000,610000,611000,陕西省/商洛市/柞水县,zha shui,z,2902
620000,甘肃省,甘肃,1,,620000,,甘肃省,gan su,g,2903
620100,兰州市,兰州,2,620000,620000,620100,甘肃省/兰州市,lan zhou,l,2904
620102,城关区,城关,3,620100,620000,620100,甘肃省/兰州市/城关区,cheng guan,c,2905
620103,七里河区,七里河,3,620100,620000,620100,甘肃省/兰州市/七里河区,qi li he,q,2906
620104,西固区,西固,3,620100,620000,620100,甘肃省/兰州市/西固区,xi gu,x,2907
620105,安宁区,安宁,3,620100,620000,620100,甘肃省/兰州市/安宁区,an ning,a,2908
620111,红古区,红古,3,620100,620000,620100,甘肃省/兰州市/红古区,hong gu,h,2909
620121,永登县,永登,3,620100,620000,620100,甘肃省/兰州市/永登县,yong deng,y,2910
620122,皋兰县,皋兰,3,620100,620000,620100,甘肃省/兰州市/皋兰县,gao lan,g,2911
620123,榆中县,榆中,3,620100,620000,620100,甘肃省/兰州市/榆中县,yu zhong,y,2912
620200,嘉峪关市,嘉峪关,2,620000,620000,620200,甘肃省/嘉峪关市,jia yu guan,j,2913
620300,金昌市,金昌,2,620000,620000,620300,甘肃省/金昌市,jin chang,j,2914
620302,金川区,金川,3,620300,620000,620300,甘肃省/金昌市/金川区,jin chuan,j,2915
620321,永昌县,永昌,3,620300,620000,620300,甘肃省/金昌市/永昌县,yong chang,y,2916
620400,白银市,白银,2,620000,620000,620400,甘肃省/白银市,bai yin,b,2917
620402,白银区,白银区,3,620400,620000,620400,甘肃省/白银市/白银区,bai yin qu,b,2918
620403,平川区,平川,3,620400,620000,620400,甘肃省/白银市/平川区,ping chuan,p,2919
620421,靖远县,靖远,3,620400,620000,620400,甘肃省/白银市/靖远县,jing yuan,j,2920
620422,会宁县,会宁,3,620400,620000,620400,甘肃省/白银市/会宁县,hui ning,h,2921
620423,景泰县,景泰,3,620400,620000,620400,甘肃省/白银市/景泰县,jing tai,j,2922
620500,天水市,天水,2,620000,620000,620500,甘肃省/天水市,tian shui,t,2923
620502,秦州区,秦州,3,620500,620000,620500,甘肃省/天水市/秦州区,qin zhou,q,2924
620503,麦积区,麦积,3,620500,620000,620500,甘肃省/天水市/麦积区,mai ji,m,2925
620521,清水县,清水,3,620500,620000,620500,甘肃省/天水市/清水县,qing shui,q,2926
620522,秦安县,秦安,3,620500,620000,620500,甘肃省/天水市/秦安县,qin an,q,2927
620523,甘谷县,甘谷,3,620500,620000,620500,甘肃省/天水市/甘谷县,gan gu,g,2928
620524,武山县,武山,3,620500,620000,620500,甘肃省/天水市/武山县,wu shan,w,2929
620525,张家川回族自治县,张家川,3,620500,620000,620500,甘肃省/天水市/张家川回族自治县,zhang jia chuan,z,2930
620600,武威市,武威,2,620000,620000,620600,甘肃省/武威市,wu wei,w,2931
620602,凉州区,凉州,3,620600,620000,620600,甘肃省/武威市/凉州区,liang zhou,l,2932
620621,民勤县,民勤,3,620600,620000,620600,甘肃省/武威市/民勤县,min qin,m,2933
620622,古浪县,古浪,3,620600,620000,620600,甘肃省/武威市/古浪县,gu lang,g,2934
620623,天祝藏族自治县,天祝,3,620600,620000,620600,甘肃省/武威市/天祝藏族自治县,tian zhu,t,2935
620700,张掖市,张掖,2,620000,620000,620700,甘肃省/张掖市,zhang ye,z,2936
620702,甘州区,甘州,3,620700,620000,620700,甘肃省/张掖市/甘州区,gan zhou,g,2937
620721,肃南裕固族自治县,肃南,3,620700,620000,620700,甘肃省/张掖市/肃南裕固族自治县,su nan,s,2938
620722,民乐县,民乐,3,620700,620000,620700,甘肃省/张掖市/民乐县,min le,m,2939
620723,临泽县,临泽,3,620700,620000,620700,甘肃省/张掖市/临泽县,lin ze,l,2940
620724,高台县,高台,3,620700,620000,620700,甘肃省/张掖市/高台县,gao tai,g,2941
620725,山丹县,山丹,3,620700,620000,620700,甘肃省/张掖市/山丹县,shan dan,s,2942
620800,平凉市,平凉,2,620000,620000,620800,甘肃省/平凉市,ping liang,p,2943
620802,崆峒区,崆峒,3,620800,620000,620800,甘肃省/平凉市/崆峒区,kong tong,k,2944
620821,泾川县,泾川,3,620800,620000,620800,甘肃省/平凉市/泾川县,jing chuan,j,2945
620822,灵台县,灵台,3,620800,620000,620800,甘肃省/平凉市/灵台县,ling tai,l,2946
620823,崇信县,崇信,3,620800,620000,620800,甘肃省/平凉市/崇信县,chong xin,c,2947
620825,庄浪县,庄浪,3,620800,620000,620800,甘肃省/平凉市/庄浪县,zhuang lang,z,2948
620826,静宁县,静宁,3,620800,620000,620800,甘肃省/平凉市/静宁县,jing ning,j,2949
620881,华亭市,华亭,3,620800,620000,620800,甘肃省/平凉市/华亭市,hua ting,h,2950
620900,酒泉市,酒泉,2,620000,620000,620900,甘肃省/酒泉市,jiu quan,j,2951
620902,肃州区,肃州,3,620900,620000,620900,甘肃省/酒泉市/肃州区,su zhou,s,2952
620921,金塔县,金塔,3,620900,620000,620900,甘肃省/酒泉市/金塔县,jin ta,j,2953
620922,瓜州县,瓜州,3,620900,620000,620900,甘肃省/酒泉市/瓜州县,gua zhou,g,2954
620923,肃北蒙古族自治县,肃北,3,620900,620000,620900,甘肃省/酒泉市/肃北蒙古族自治县,su bei,s,2955
620924,阿克塞哈萨克族自治县,阿克塞,3,620900,620000,620900,甘肃省/酒泉市/阿克塞哈萨克族自治县,a ke sai,a,2956
620981,玉门市,玉门,3,620900,620000,620900,甘肃省/酒泉市/玉门市,yu men,y,2957
620982,敦煌市,敦煌,3,620900,620000,620900,甘肃省/酒泉市/敦煌市,dun huang,d,2958
621000,庆阳市,庆阳,2,620000,620000,621000,甘肃省/庆阳市,qing yang,q,2959
621002,西峰区,西峰,3,621000,620000,621000,甘肃省/庆阳市/西峰区,xi feng,x,2960
621021,庆城县,庆城,3,621000,620000,621000,甘肃省/庆阳市/庆城县,qing cheng,q,2961
621022,环县,环县,3,621000,620000,621000,甘肃省/庆阳市/环县,huan xian,h,2962
621023,华池县,华池,3,621000,620000,621000,甘肃省/庆阳市/华池县,hua chi,h,2963
621024,合水县,合水,3,621000,620000,621000,甘肃省/庆阳市/合水县,he shui,h,2964
621025,正宁县,正宁,3,621000,620000,621000,甘肃省/庆阳市/正宁县,zheng ning,z,2965
621026,宁县,宁县,3,621000,620000,621000,甘肃省/庆阳市/宁县,ning xian,n,2966
621027,镇原县,镇原,3,621000,620000,621000,甘肃省/庆阳市/镇原县,zhen yuan,z,2967
621100,定西市,定西,2,620000,620000,621100,甘肃省/定西市,ding xi,d,2968
621102,安定区,安定,3,621100,620000,621100,甘肃省/定西市/安定区,an ding,a,2969
621121,通渭县,通渭,3,621100,620000,621100,甘肃省/定西市/通渭县,tong wei,t,2970
621122,陇西县,陇西,3,621100,620000,621100,甘肃省/定西市/陇西县,long xi,l,2971
621123,渭源县,渭源,3,621100,620000,621100,甘肃省/定西市/渭源县,wei yuan,w,2972
621124,临洮县,临洮,3,621100,620000,621100,甘肃省/定西市/临洮县,lin tao,l,2973
621125,漳县,漳县,3,621100,620000,621100,甘肃省/定西市/漳县,zhang xian,z,2974
621126,岷县,岷县,3,621100,620000,621100,甘肃省/定西市/岷县,min xian,m,2975
621200,陇南市,陇南,2,620000,620000,621200,甘肃省/陇南市,long nan,l,2976
621202,武都区,武都,3,621200,620000,621200,甘肃省/陇南市/武都区,wu du,w,2977
621221,成县,成县,3,621200,620000,621200,甘肃省/陇南市/成县,cheng xian,c,2978
621222,文县,文县,3,621200,620000,621200,甘肃省/陇南市/文县,wen xian,w,2979
621223,宕昌县,宕昌,3,621200,620000,621200,甘肃省/陇南市/宕昌县,tan chang,t,2980
621224,康县,康县,3,621200,620000,621200,甘肃省/陇南市/康县,kang xian,k,2981
621225,西和县,西和,3,621200,620000,621200,甘肃省/陇南市/西和县,xi he,x,2982
621226,礼县,礼县,3,621200,620000,621200,甘肃省/陇南市/礼县,li xian,l,2983
621227,徽县,徽县,3,621200,620000,621200,甘肃省/陇南市/徽县,hui xian,h,2984
621228,两当县,两当,3,621200,620000,621200,甘肃省/陇南市/两当县,liang dang,l,2985
622900,临夏回族自治州,临夏,2,620000,620000,622900,甘肃省/临夏回族自治州,lin xia,l,2986
622901,临夏市,临夏市,3,622900,620000,622900,甘肃省/临夏回族自治州/临夏市,lin xia shi,l,2987
622921,临夏县,临夏县,3,622900,620000,622900,甘肃省/临夏回族自治州/临夏县,lin xia xian,l,2988
